type,cities_count,id,name,slug,parent
2,,3393,کارون,karun,902
4,,3304,کاریز نو سفلی,kariz-no-sofla,791
2,,1790,کازرون,kazeroon,898
4,,514,کازرون,kazerun,6
4,,2649,کاسه گران,kasehgaran,8
4,,2361,کاشان,kaashaan,30
2,,30,کاشان,kashan,890
4,,4087,کاشانک,kashanak-eslam-shahr,29
4,,43,کاشانک,kashanak,1
4,,3250,کاشانی,kashani-torbat-heydariyeh,1776
4,,3178,کاشفی شمالی (دادگستری),kashefi-shomali-dadgostari,316
2,,2946,کاشمر,kasmar,880
4,,485,کاشمر,kashmar,3
4,,4218,کاظم‌آباد,kazemabad-robat-karim,1765
4,,3335,کاظم آباد,kazemabad,3
4,,3092,کاظم آباد پنجشنبه,kazemabad-panjshanbeh,3
2,,3532,کاغذکنان,kaghazkenan,891
2,,3904,کاکاوند,kakavand,884
4,,2144,کاکتوس,kaktus,12
2,,3624,کاکی,kaki,900
2,,3722,کالپوش,kalpush,882
4,,62,کامرانیه,kamraniyeh,1
2,,2697,کامفیروز,kamfiruz,898
2,,1797,کامیاران,kamyaran,885
4,,368,کانتکس,cantex,7
2,,1827,کبودرآهنگ,kabudrahang,899
4,,4324,کبودگنبد,kabudgonbad,1760
2,,1858,کتالم و سادات شهر,katalem-sadatshahr,893
2,,2001,کجور,kojur,893
4,,4362,کچویی,kachui,1751
2,,2995,کدکن,kadkan,880
2,,2689,کر,kor,898
4,,3027,کراب,karab,316
2,,3798,کرانی,karani,885
2,,3762,کرباسک,karbask,883
2,,2690,کربال,karbal,898
4,,1067,کرج نو,karaj-no,2
2,,2232,کرچمبو,kerchambu,890
2,,3394,کرخه,karkheh,902
4,,1504,کردآباد,kerdabad,4
4,,4243,کرد امیر,kordamir,1759
4,,4256,کردزار,kordzar,1759
2,,750,کردکوی,Kordkuy,897
4,,3119,کردها,kordha,318
2,,2687,کردیان,kardiyan,898
2,,3799,کرفتو,karftu,885
2,,13,کرمان,kerman,877
4,,945,کرمان,tehran-kerman,1
4,,2849,کرونی(خاتونک),korooni-khatonek,6
4,,219,کریم‌آباد,karim-abad,1
4,,3102,کریم آباد,karimabad,3
4,,3127,کریم آباد,karim-abad-nishabur,318
4,,1585,کساره,kesare,4
4,,2564,کشاورز,keshavarz-najaf-abad,31
4,,1215,کشاورز,dehnavi,3
2,,3561,کشاورز,keshavarz-city,881
4,,2268,کشاورز,keshavarz,30
4,,1538,کشاورزی,keshavarzi,4
4,,3318,کشتارگاه,koshtargah-torbat-jam,791
4,,3170,کشتارگاه,koshtargah,318
4,,3094,کشف,kashf,3
2,,3504,کشکسرای,kashksaray,891
2,,3860,کشکوئیه,koshkouyeh,877
4,,1386,کفترک,kaftarak,6
2,,3763,کلاتان,kalatan,883
2,,3610,کلات (ایلام),kalat-city,888
2,,2996,کلات (خراسان),kalat,880
2,,3806,کلاترزان,kalatarezan,885
4,,3072,کلاته برفی,kalateh-barfi,3
4,,3231,کلاته توکلی,kalate-tavakoli,1776
4,,3385,کلاته تیموری,kalateh-teymoori,3
4,,3354,کلاته سیفر,kalateh-seyfer,316
2,,863,کلاچای,kelachay,889
2,,1695,کلارآباد,kelarabad,893
2,,1696,کلاردشت,kelarestan,893
2,,3871,کلاشی,kalashi,905
4,,3129,کلاغان,kalaghan,318
4,,1093,کلاک بالا,kalak,2
4,,4443,کلاک پایین,kelak-e-payin,2
4,,1095,کلاک نو,kalak-no,2
4,,3376,کلاکوب,kalakub,3
2,,1692,کلاله,kalale,897
4,,3306,کلالی,kalali,791
4,,2799,کلاهدوز,kolahdooz,6
4,,443,کلاهدوز,kolahdouz,3
2,,3389,کلباد,kolbad,893
4,,1505,کلمان,kalman,4
4,,1512,کلمه خوران,kalmh-khvaran,4
4,,2287,کلنگه,kolengeh,30
4,,4020,کلهری,kalehri,8
2,,3764,کله گان,kaleh-gaan,883
2,,3875,کلیائی,kliyai,905
2,,3496,کلیبر,kalibar,891
4,,2042,کلیور,kelivar,708
4,,581,کمال‌شهر,kamalshahr,2
4,,332,کمپلو جنوبی,camplojonoobi,7
4,,331,کمپلو شمالی,camploshomali,7
4,,4117,کمرد,kamard,1767
2,,3941,کمره,kamarah,901
2,,3933,کمیجان,komijan,901
4,,153,کن,kan,1
2,,4031,کن,kan-city,904
2,,2688,کنار تخته و کمار,kenar-takhte-va-kamar,898
2,,1786,کنارک,konarak,883
4,,2822,کناره,kenare,1788
2,,3528,کندوان,kandovan,891
4,,1561,کنگاز,kangaz,4
2,,821,کنگاور,kangavar,905
4,,2429,کهریزسنگ,kahrizsang,31
2,,1708,کهریزک,kahrizak,904
2,,2575,کهک,kahak,892
2,,3723,کهن آباد,kohan-abad,882
4,,4247,کهنز,kahnez,1759
4,,3353,کهنه آب,kohneh-ab,316
2,,1803,کهنوج,kahnooj,877
2,,3765,کهیر,kahir,883
2,,2693,کوار,kavar,898
4,,367,کوت عبدالله,kut-abdollah,7
4,,997,کوثر,kosar,1
2,,3572,کوثر,kosar-city,906
4,,1122,کوثر,kuy-e-kowsar,3
4,,1587,کوجان,kojan,4
2,,1840,کوچصفهان,kouchesfahan,889
4,,2308,کوچه باسکول,kuche-baskul,30
2,,3955,کوخرد هرنگ,kookherd-hareng,894
4,,2866,کودیان,koodiyan,6
2,,3586,کوراییم,koraayim,906
4,,326,کوروش,koorosh,7
2,,3766,کورین,kourin,883
2,,3872,کوزران,kuzeran,905
4,,1402,کوزه‌گری,koozehgari,6
4,,1347,کوزه گری,maqar,6
4,,1174,کوشش,koushesh,3
4,,2845,کوشک,kooshk,1788
4,,2863,کوشک بیدک,koshk-bidak,6
4,,4490,کوشک زر,kushk-zar,1754
4,,2337,کوشک صفی,kooshk-safi,30
4,,3387,کوشک مهدی,koshk-mehdi,3
4,,1314,کوشک میدان,shahrak-e-shahid-navvab-e-safavi,6
2,,3951,کوشکنار,kushkenar,894
2,,1843,کومله,koumeleh,889
4,,2401,کوهانستان,kohanestan,4
2,,3818,کوهبنان,koohbanan,877
4,,2105,کوه بیجار,kuh-bijar,746
2,,2233,کوهپایه,koohpaye,890
2,,2694,کوه چنار,kuh-chenar,898
2,,831,کوهدشت,kuhdasht,884
2,,3648,کوهرنگ,kuhrang,903
4,,4142,کوهسار,kuhsar-tehran,1
4,,2806,کوهسار,kuhsar,6
2,,3562,کوهسار (آذربایجان),kuhsar-city,881
2,,1738,کوهسار (البرز),koohsar,895
2,,3827,کوهساران,koohsaran,877
4,,2805,کوهستان,kuhestan,6
2,,3390,کوهستان,kuhestan-city,893
2,,2997,کوهسرخ,koohsorkh,880
4,,2672,کوه سفید,kooh-sefid,8
4,,3251,کوه سنگی,kuh-sangi,1776
4,,457,کوه سنگی,koohsangi,3
4,,909,کوهک,kuhak,1
2,,2691,کوهمره,kuhmarreh,898
2,,3909,کوهنانی,kohnani,884
2,,2692,کوهنجان,kuhenjan,898
2,,1870,کوهی‌خیل,kouhi-kheyl,893
2,,3794,کوهین,kuhin,878
4,,1281,کوی آزادگان,kuy-azadi,6
4,,2073,کوی آزادگان,kuy-azadegan,708
4,,2127,کوی آزادگان,kuy-e-azadegan,746
4,,3476,کوی آزادی,kuy-azadi-ahvaz,7
4,,369,کوی آغاجاری,shahrak-e-aghajari,7
4,,3481,کوی ابوالفضل,kuy-abolfazl,7
4,,2273,کوی اداره گاز,kuy-edare-gaz,30
4,,2129,کوی استادان,kuy-e-ostadan,746
4,,489,کوی المهدی,kuy-e-mahdi,3
4,,1594,کوی امام,kuy-emam,4
4,,1595,کوی امام جعفر صادق,emam-jafar-sadegh-town,4
4,,2190,کوی امام رضا,kuy-emam-reza,12
4,,1071,کوی امامیه,kuy-emamiyeh,2
4,,1529,کوی امیریه,kuy-amiriyeh,4
4,,4405,کوی ایثار,kuy-isar-karaj,2
4,,3425,کوی ایثار,kuy-isar,7
4,,330,کوی باهنر,bahonar,7
4,,3418,کوی بشارت,kuy-besharat,7
4,,4406,کوی بعثت,kuy-baasat,2
4,,3177,کوی بهار,kuy-bahar-sabzevar,316
4,,1055,کوی بهار,kuy-bahar,2
4,,4349,کوی بهار,kuy-bahar-mohammadshahr,1752
4,,2057,کوی بهار,kuy-bahar-bandar-e-anzali,708
4,,4526,کوی بهروز,kuy-behrooz,1754
4,,2169,کوی بیانی,kuy-bayani,12
4,,168,کوی بیمه,kooy-e-bimeh,1
4,,1234,کوی پلیس,kuy-e-police,3
4,,3446,کوی پلیس,kuy-police,7
4,,3455,کوی پیروزی,kuy-piroozi,7
4,,351,کوی ترابری,saddastgah,7
4,,1930,کوی جام جم,rasht-emam-hossein,12
4,,3417,کوی جانبازان(دانش),kuy-janbazan-danesh,7
4,,3460,کوی جواهری,kuy-javaheri,7
4,,3153,کوی حسینی,kuy-hoseini,318
4,,1897,کوی حسینی,kouye-hoseini,12
4,,2122,کوی خزر,kuy-e-khazar,746
4,,1182,کوی دروی,kuy-e-daravey,3
2,,2234,کویرات,kavirat,890
4,,1207,کوی راد,kuy-e-paein-khiaban,3
4,,2416,کوی راه حق,kuy-rah-hagh,4
4,,3415,کوی راه کربلا,kuy-rah-karbala,7
4,,345,کوی رمضان,kooyramezan,7
4,,2115,کوی زمانی,kuy-e-zamani,746
4,,1038,کوی زنبق,kuy-zanbaq,2
4,,563,کوی زهرا,kuyezahra,6
4,,3448,کوی سپاه,kuy-sepah,7
4,,1596,کوی سپاهان,sepahan-lane,4
4,,4574,کوی سعدی,kuy-saadi,7
4,,1235,کوی سیدی,Kuy-e-Seyyedi,3
4,,3454,کوی شاهد,kuy-shahed,7
4,,3475,کوی شایسته,kuy-shayeste,7
4,,3426,کوی شهروند,kuy-shahrvand,7
4,,3272,کوی شهید احمدزاده ملکی,kuy-shahid-ahmadzade-maleki,1776
4,,1518,کوی شهید کشوری,kuy-shahid-keshvari,4
4,,3423,کوی صادقیه,kuy-sadeghiyeh,7
4,,3428,کوی صنایع,kuy-sanaye,7
4,,2178,کوی طالقانی,kuy-taleqani,12
4,,3459,کوی طالقانی,kuy-talaghani,7
4,,373,کوی طلاب,kooy-e-modarres,7
4,,3469,کوی عابدی,kuy-abedi,7
4,,2164,کوی عرفان,kuy-erfan,12
4,,366,کوی علوی,kooyealavi,7
4,,2180,کوی غلام نیا,kuy-qlam-niya,12
4,,3452,کوی فاطمیه,kuy-fatemiyeh,7
4,,923,کوی فراز,kuy-faraz,1
4,,1046,کوی فرهنگ,kuy-farhang,2
4,,2170,کوی فرهنگیان,kuy-farhangian,12
4,,4601,کوی فرهنگیان,kuy-farhangian-shiraz-district,6
4,,3116,کوی فرهنگیان,kuy-farhangian-nishabur,318
4,,4575,کوی فرهنگیان ۱,kuy-farhangiyan-1,7
4,,644,کوی فرهنگیان ۲,farhangian,7
4,,2140,کوی فکوری,kuy-fakuri,12
4,,3451,کوی قائم,kuy-ghaem,7
4,,2168,کوی قدس,kuy-qods,12
4,,1288,کوی قضات,kuy-ghozat,6
4,,1069,کوی کارمندان جنوبی,south-kuy-karmandan,2
4,,1076,کوی کارمندان شمالی,north-kuy-karmandan,2
4,,3435,کوی کربن,kuy-karbon,7
4,,1579,کوی گلزار,kuy-golzar,4
4,,3218,کوی گلستان,kuy-golestan,316
4,,4411,کوی گلها,kuy-golha,2
4,,1086,کوی مدرس,kuy-modarres-karaj,2
4,,341,کوی ملی راه,mellirah,7
4,,3449,کوی منابع طبیعی,kuy-manabe-tabiie,7
4,,3466,کوی مندلی(سه راه خرمشهر),kuy-mandali-se-rah-khorramshahr,7
4,,343,کوی مهدیس,mahdis,7
4,,2462,کوی مهدیه,kuy-mahdieh,1744
4,,1039,کوی مهر,kuy-mehr,2
4,,2139,کوی مهر,kuy-mehr-rasht,12
4,,3470,کوی مهندسان,kuy-mohandesan,7
4,,2368,کوی میلاد,kuy-milad,4
4,,2369,کوی نرگس,kuy-narges,4
4,,4146,کوی نصر مهرآباد,kuy-nasr-mehrabad,1
4,,336,کوی نفت,kooyenaft,7
4,,4378,کوی نور,kuy-nur,1751
4,,3453,کوی نیرو,kuy-niru,7
4,,2063,کوی واحدی,kuy-vahedi,708
4,,2784,کوی وحدت,kuy-vahdat,6
4,,1528,کوی ولی عصر,shahrak-valiasr-isfahan,4
4,,1232,کوی ولیعصر,valiasr-mashhad,3
4,,4480,کوی یاران,kuy-yaran,1754
4,,1286,کوی یاس,kuy-yas,6
4,,2166,کوی یخ,kuy-yakh,12
4,,3107,کوی یغما,kuy-yaghma,318
2,,3638,کیار,kiar,903
2,,1869,کیاسر,kiasar,893
2,,1687,کیاشهر,kiashahr,889
2,,1864,کیاکلا,kiakola,893
4,,2851,کیان آباد,kian-abad,6
4,,333,کیان اباد,kianabad,7
4,,322,کیانپارس ,kianpars,7
4,,1378,کیان شهر,kian-shahr-shiraz,6
4,,340,کیانشهر,kianshahr,7
4,,241,کیانشهر,shahrak-e-kianshahr,1
2,,3816,کیانشهر,kianshahr-city,877
4,,582,کیانمهر,kianmehr,2
2,,33,کیش,kish,894
2,,3767,کیشکور,kishkur,883
4,,4198,کیکاور,kikavor,1765
2,,1719,کیلان,kilan,904
4,,623,کیوانفر,keyvanfar,8
4,,2253,گارزگاه,garzgah,30
2,,4016,گاریزات,garizat,886
4,,1915,گاز,gaaz,12
4,,495,گاز,eastgaz,3
2,,3971,گافر و پارمون,gafar-va-parmun,894
2,,1832,گالیکش,galikesh,897
4,,96,گاندی,gandi,1
4,,2301,گبرها,gabrha,30
2,,1866,گتاب,gatab,893
2,,3395,گتوند,getvand,902
2,,3768,گتیج,gatij,883
4,,2847,گچی,gachi,6
2,,3599,گچی,gachi-city,888
4,,2632,گذر قلعه,gozar-ghaleh,8
2,,2761,گراش,gerash,898
4,,3091,گرجی علیا,gorji-olya,3
4,,1565,گرکان,garkan,4
4,,2472,گرگاب,gorgab,1744
4,,960,گرگان,tehran-gorgan,1
2,,21,گرگان,gorgan,897
2,,3500,گرمادوز,garmadooz,891
2,,3690,گرمخان,garmkhan,896
2,,1720,گرمدره,garmdareh,895
2,,806,گرمسار,garmsar,882
2,,3687,گرمه,garmeh,896
2,,1743,گرمی,germi,906
4,,2248,گریه,geriyeh,30
4,,875,گز,gaz,4
4,,2473,گزبرخوار,gazborkhar,1744
2,,1876,گزنک,gazanak,893
2,,3679,گزیک,gazik,876
4,,46,گلاب دره,golab-dareh,1
4,,1891,گلباغ نماز,golbagh-namaz,12
2,,3829,گلباف,golbaf,877
4,,3012,گلبرگ,golbarg,3
4,,437,گلبرگ شمالی,aboutaleb,3
4,,2529,گلبهار,golbahaar,31
2,,1773,گلبهار,golbahar-city,880
4,,466,گلبهار,golbahar,3
2,,848,گلپایگان,golpayegan,890
2,,3991,گل تپه,gol-tappeh,899
4,,1012,گلچین,golchin,1
4,,3493,گلدشت,goldasht-ahvaz,7
4,,1318,گلدشت,goldasht-shiraz,6
4,,1092,گلدشت,goldasht,2
4,,2566,گلدشت,goldasht-najaf-abad,31
4,,1264,گلدشت معالی‌آباد,goldasht-moaliabad,6
4,,1472,گلزار,golzar-isfahan,4
4,,636,گلزار,golzar,8
2,,3835,گلزار,golzar-city,877
4,,2161,گلزاران,golzaran,12
4,,1928,گلسار,golsaar,12
4,,4514,گلسار,golsar,1754
4,,323,گلستان,golestan-ahvaz,7
4,,1054,گلستان,golestan-karaj,2
4,,1544,گلستان,golestan-isfahan,4
4,,2108,گلستان,golestan-lahijan,746
4,,2768,گلستان,golestan-shiraz,6
2,,1706,گلستان (تهران),golestan-baharestan,904
4,,165,گلستان (شهرک راه آهن),west-shahrak-e-golestan,1
2,,3839,گلستان (کرمان),golestan-city,877
4,,1387,گل سرخ,chogha,6
4,,2098,گلسرخ,golsorkh,708
4,,1287,گلشن,golshan,6
4,,4617,گلشن,golshan-bandar-e-anzali,708
4,,3227,گلشن,golshan-sabzevar,316
4,,568,گلشهر,golshahr,2
4,,1077,گلشهر ویلا,golshahrvila,2
4,,1201,گلشور,golshour,3
4,,1353,گلکوب,golkoub,6
2,,2998,گلمکان,golmakan,880
2,,2762,گله دار,geleh-dar,898
2,,1856,گلوگاه,galougah-babol,893
2,,1971,گلوگاه بابل (گلیا),galugah-babol,893
2,,1986,گلی داغ,goli-dagh,897
4,,275,گمرک,gomrok,1
4,,2095,گمرک,gomrok-bandar-e-anzali,708
4,,3115,گمنام غربی,gomnam-gharbii,318
2,,749,گمیشان,gomishan,897
2,,847,گناباد,gonabad,880
4,,3120,گنبد سبز,gonbad-sabz,318
2,,743,گنبد کاووس,gonbad-kavus,897
4,,3379,گنبدواز,gonbadvaz,3
2,,3842,گنبکی,gonbaki,877
4,,2829,گندم‎,gandom,1788
2,,3657,گندمان,gandoman,903
2,,1802,گهواره,gahvareh,905
2,,3881,گوآور,goaavar,905
4,,2801,گود خزینه,goud-khazine,6
4,,1363,گود عربان,god-araban,6
2,,1846,گوراب زرمیخ,gourab-zarmikh,889
4,,1572,گورت,gavart,4
4,,1460,گورتان,gurtan,4
2,,3521,گوگان,gogan,891
2,,3976,گوهران,goharan,894
4,,566,گوهردشت,gohardasht,2
4,,444,گوهرشاد,goharshad,3
2,,3769,گوهرکوه,goharkuh,883
4,,1292,گویم,gouyom,6
2,,3999,گیان,giyan,899
4,,1571,گیان,kian,4
4,,3439,گیت بوستان,git-boustan,7
4,,88,گیشا,gisha,1
4,,2193,گیل,gil,12
4,,2082,گیلار,gilar,708
2,,3882,گیلان غرب,gilan-gharb,905
4,,4190,گیلاوند,gilavand,783
2,,3712,گیلوان,gilvan,879
2,,3563,لاجان,lajan,881
2,,3770,لادیز,ladiz,883
2,,1730,لار,lar,898
2,,3644,لاران,laran,903
2,,3944,لارک,jazireh-larak,894
2,,3771,لاشار,lashar,883
4,,2131,لاشیدان,lashidan,746
4,,2198,لاکان,lakan,12
4,,2191,لاکان شهر,lakan-shahr,12
4,,1904,لاکانی,lakani,12
2,,3986,لالجین,lalajin,899
4,,2048,لاله,laleh-bandar-e-anzali,708
4,,1447,لاله,lale,4
4,,1357,لاله,laleh,6
4,,4187,لاله زار,lalezar,1
2,,3833,لاله زار,laleh-zar,877
2,,3396,لالی,lali,902
2,,1731,لامرد,lamerd,898
2,,746,لاهیجان,lahijan,889
2,,3945,لاوان,jazireh-lavan,894
4,,1367,لب آب,lab-e-ab,6
4,,2631,لبچال,labchal,8
4,,2333,لتحر,lathar,30
2,,787,لردگان,lordegan,903
4,,2607,لسانی,lasaaani,8
2,,1690,لشت نشا,lashtenesha,889
4,,363,لشکرآباد,lashkarabad,7
4,,4386,لشکر ده سید الشهدا,lashkar-deh-seyed-ol-shohada,2
4,,1339,لشکری‎,lashkari,6
2,,2999,لطف آباد,lotf-abad,880
4,,2133,لفمجان,lafmejan,746
4,,3386,لقمانی,loghmani,3
4,,3377,لک لک,lak-lak,3
4,,378,لنبان,lonban,4
2,,1749,لنجان,lenjan,890
2,,3898,لنده,lendeh,887
2,,828,لنگرود,langarud,889
2,,1771,لواسان,lavasan-city,904
2,,3892,لوداب,ludab,887
2,,1836,لوشان,loshan,889
2,,1842,لولمان,loulman,889
2,,1837,لوندویل,lavandevil,889
4,,104,لویزان,lavizan,1
4,,2137,لیالستان,layalestan,746
4,,2100,لیچارگی حسن رود,lichargi-hasan-rud,708
2,,3974,لیردف,lirdaf,894
2,,1848,لیسار,lisar,889
2,,3890,لیکک,likak,887
4,,2134,لیل,lil,746
2,,3526,لیلان,leylan,891
4,,1433,لیمجیر,lemjir,4
4,,1430,مارچین,marchin,4
2,,3893,مارگون,margon,887
4,,577,مارلیک,marlik,2
4,,1498,مارنان,marnan,4
4,,3037,ماروسک,maroosk,318
4,,3033,مازول,mazool,318
2,,3612,ماژین,mazhin,888
2,,862,ماسال,masal,889
2,,1815,ماسوله,masuleh,889
2,,1853,ماکلوان,makloan,889
2,,856,ماکو,maku,881
2,,3696,مانه,maneh,896
2,,1806,ماهان,mahan,877
2,,1753,ماهدشت,mahdasht-city,895
4,,1328,ماه فیروزان,mah-firouzan,6
2,,3699,ماهنشان,mahneshan,879
2,,2685,ماهورمیلاتی,mahur-milati,898
2,,3873,ماهیدشت,mahidasht,905
4,,214,مبارک‌آباد بهشتی,mobarak-abad-e-beheshti,1
4,,3328,مبارکه,mobarakeh-nishabur,318
2,,1748,مبارکه,mobarakeh,890
4,,413,مبارکه,mobarake,4
4,,2798,مبعث,mabath,6
4,,2071,متروپل,metropl,708
4,,3427,مجاهد,mojahed,7
4,,2548,مجاهد شمالی,mojahed-shomali,31
4,,2858,مجتمع شهید پرویزی,mojtama-shahid-parvizi,6
4,,4395,مجتمع صنفی صنعتی,mojtaame-sanfi-sanati,2
4,,4283,مجتمع گلشهر,mojtaame-golshahr,1761
4,,4282,مجتمع مسکونی طبیعت,mojtaame-maskuni-tabiat,1761
4,,2818,مجد آباد,majdabad,1788
4,,4358,مجموعه کارخانه جات مپنا,majmue-karxane-jat-mapna,1751
4,,110,مجیدآباد,majid-abad,1
4,,2648,مجیدیه,majidiye,8
4,,126,مجیدیه,majidiyeh,1
4,,1407,محراب,mehrab,6
2,,840,محلات,mahalat,901
4,,2395,محله اسلامی,mahale-eslami,4
4,,1372,محله سر دزک,dozak,6
4,,1553,محله سفلی,mahaleh-sofla,4
4,,3147,محله میدان باغات,mahalleh-meydan-baghat,318
4,,2613,محمد آباد,mohammad-aabad,8
4,,2814,محمد آباد,mohammadabad-marvdasht,1788
4,,4446,محمد آباد,mohammadabad-karaj,2
4,,4296,محمد آباد,mohammad-abad-gharchak,1761
4,,1225,محمدآباد,mohammadabad,3
2,,3564,محمدیار,mohammadbar,881
4,,578,محمدشهر,mohammadshahr,1752
2,,1752,محمدشهر,mohammad-shahr,895
4,,1317,محمدیه,mohammadiyeh-shiraz,6
2,,873,محمدیه-قزوین,mohammadieh,878
2,,2686,محمله,mahmaleh,898
4,,1074,محمود آباد,mahmodabad,2
4,,2853,محمودآباد,mahmoodabad,6
2,,837,محمودآباد,mahmudabad,893
4,,1420,محمودآباد,mahmud-abad,4
4,,1300,محمودیه,mahmoudieh,6
4,,1534,محمودیه,mahmoodiyeh-isfahan,4
4,,60,محمودیه,mahmoodiyeh,1
4,,2438,مخابرات (شهید بهشتی),mokhaberat-shahid-beheshti,1744
4,,2830,مختارآباد,mokhtarabad,1788
4,,4154,مختاری,mokhtari,1
4,,1000,مخصوص,makhsous,1
4,,117,مدائن,sarsabz,1
4,,2275,مدرس,modarres-kashan,30
4,,3216,مدرس,modarres-sabzevar,316
4,,4512,مدرس,modarres-hashtgerd,1754
4,,3159,مدرس,modarres-nishabur,318
4,,4558,مدیسه,madise,1745
4,,141,مرادآباد,morad-abad,1
2,,3587,مرادلو,moradlu,906
2,,762,مراغه,maragheh,891
2,,1974,مراوه,maraveh-tapeh,897
4,,398,مرداویج,mardavich,4
4,,139,مرزداران,marzdaran,1
2,,3000,مرزداران,marzdaran-city,880
2,,1867,مرزن‌آباد,marzan-abad,893
2,,1874,مرزیکلا,marzikola,893
4,,4403,مرکز آموزشی شهید مدرس,markaz-amoozeshi-shahid-modarres,2
4,,4409,مرکز تحقیقات البرز,markaz-tahghighat-alborz,2
4,,2379,مرکز همایش های بین المللی اصفهان,markaz-hamayesh,4
2,,763,مرند,marand,891
4,,4340,مروارید شهر,morvarid-shahr,1
4,,504,مرودشت,marvdasht,6
2,,1788,مرودشت,marvdasht-city,898
2,,4017,مروست,marvast,886
2,,814,مریوان,marivan,885
2,,2763,مزایجان,mazayjan,898
4,,2547,مزرعه طالب,mazraeh-taleb,31
2,,1999,مزرعه کتول,mazrae-katool,897
4,,2331,مزرعه نو,mazraee-no,30
4,,2315,مزرعه نواب,mazraeh-navab,30
4,,3434,مستغلات,mostaghelat,7
4,,2581,مسجد امام حسن,masjed-emam-hasan,8
4,,3254,مسجد جامع,masjed-jame,1776
4,,2833,مسجد رسول‎,masjed-rasool,1788
2,,317,مسجد سلیمان,masjed-e-soleyman,902
4,,1535,مسجد مصلی,sheykh-sadough,4
4,,246,مسعودیه,masoudieh,1
4,,3363,مسکن ملی,maskan-meli,791
4,,4548,مسکن مهر,maskan-mehr-shahin-shahr,1744
4,,2514,مسکن مهر,maskan-mehr-najaf-abad,31
4,,2669,مسکن مهر,maskan-mehr-qom,8
4,,2040,مسکن مهر,maskan-mehr,708
4,,3288,مسکن مهر,maskan-mehr-torbat-jam,791
4,,4193,مسکن مهر آبشناسان,maskan-mehr-abshenansan,1765
4,,4065,مسکن مهر اسلاشهر (شهرک امام خمینی),maskan-mehr-eslashahr-shahrak-emam-khomeini,29
4,,2786,مسکن مهر شیراز,maskan-mehr-shiraz,6
4,,2511,مسکن مهر فولادشهر,maskan-mehr-foolaadshahr,1745
4,,2844,مسکن مهرگان,maskan-mehregan,1788
4,,4336,مسکن مهر گیلاوند,maskan-mehr-gilavand,783
4,,4464,مسکن مهر نظرآباد,maskan-mehr-nazarabad,774
4,,3118,مسکن مهر نور,maskan-e-mehr-e-noor,318
4,,976,مسگرآباد,mesgar-abad,1
4,,1345,مسلم,moslem,6
4,,2321,مسلم آباد,moslem-abad,30
4,,2360,مشکات,moshkaat,30
2,,3001,مشکان,moshkan,880
4,,2400,مشکین,meshkin,4
4,,593,مشکین‌دشت,meshkindasht,2
2,,4341,مشکین‌دشت,meshkindasht-city,895
4,,3062,مشکینی (شهرک غرب),moshkiny,3
2,,773,مشگین شهر,meshgin-shahr,906
4,,3048,مشهدقلی,mashhadgholi,3
2,,2757,مشهد مرغاب,mashhad-marghab,898
4,,1393,مشیر غربی,west-moshir,6
4,,243,مشیریه,moshiriyeh,1
4,,580,مصباح,mesbah,2
4,,4467,مصطفی آباد,mostafaabad,774
4,,1223,مصطفی خمینی,kuy-e-agha-mostafa-khomeini,3
4,,2588,مصلاء,mosallaa,8
4,,1449,مصلی,toghchi,4
4,,2093,مصلی,mosalla-bandar-e-anzali,708
4,,2348,مصلی,mosalla-kashan,30
4,,1219,مصلی (کارمندان اول),karmandan-e-aval,3
4,,4560,مطهری,motahhari-karaj,2
4,,4140,مطهری,motahhari-tehran,1
4,,3281,مطهری,motahari-torbat-jam,791
4,,4079,مطهری,motahhari,29
4,,4155,مظاهری,mazaheri,1
4,,3249,مظفریه,mozaffariye,1776
4,,4077,مظفریه,mozaffariyeh,29
4,,4274,معادن شن و ماسه,maaden-shen-o-maseh,1758
4,,503,معالی‌آباد,moaliabad,6
4,,3319,معدآباد,maadabad,791
4,,2543,معرفت,marefat,31
2,,3934,معصومیه,masoumieh,901
4,,1898,معلم,moalem,12
4,,2086,معلم,moallem,708
4,,2298,معلم,moalem-kashan,30
4,,1919,معلولین,maaloolin,12
2,,3908,معمولان,mamulan,884
4,,350,معین زاده,moeinzadeh,7
4,,2271,مفتح,moftah,30
4,,1475,مفتح,mofatteh,4
4,,1010,مقدم,moqadam,1
4,,1227,مقدم,moqadam-mashhad,3
4,,3367,مقصود آباد,maghsud-abad,3
4,,2250,ملا حبیب‌الله شریف,molla-habibollah-sharif,30
2,,4032,ملارد,malard-city,904
4,,592,ملارد,malard,2
4,,3491,ملاشیه,molashie,7
4,,505,ملاصدرا,mollasadra,6
4,,2243,ملاصدرا,molla-sadra,30
4,,1477,ملاصدرا,molla-sadra-esfahan,4
4,,2319,ملاصدرا (راه آهن کاشان),molla-sadra-kashan,30
2,,843,ملایر,malayer,899
4,,1598,ملک,malek,4
4,,1048,ملک‌آباد,malekabad-karaj,2
4,,234,ملک‌آباد,malek-abad,1
4,,4046,ملک‌آباد,malekabad-rey,1763
2,,1778,ملک‌آباد,molkabad,880
4,,4085,ملک‌آباد,malek-abad-eslam-shahr,29
4,,1169,ملک‌آباد,malek-abad-garden,3
4,,2259,ملک آباد,malek-abad-kashan,30
2,,3524,ملکان,malekan,891
2,,3598,ملکشاهی,malekshahi,888
4,,383,ملک‌شهر,malekshahr,4
